"","pathway","pval","padj","log2err","ES","NES","size"
"191","REACTOME_CELL_CYCLE_CHECKPOINTS",0.966346153846154,1,0.0370705393657621,0.178536897788109,0.76460325853247,236
"192","REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE",0.175090252707581,0.436813703369434,0.139599673451922,0.333883567590657,1.19313877548482,69
"193","REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS",0.261770244821092,0.558520923248567,0.11378726182188,0.42804134785122,1.17008513290151,18
"194","REACTOME_CELL_JUNCTION_ORGANIZATION",0.489945155393053,0.826351159976311,0.0755015292281669,0.282284240252967,0.986419581058909,59
"195","REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL",7.52995452550968e-13,1.80342410885957e-10,0.921426003494898,0.684981915145916,2.53790531236707,81
"196","REACTOME_CHAPERONIN_MEDIATED_PROTEIN_FOLDING",0.952586206896552,1,0.0513223330421143,-0.202336841785319,-0.676192878529596,38
"197","REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES",5.28100157806082e-08,3.61371393698733e-06,0.719512826338911,0.736986099399558,2.34581919292238,37
"198","REACTOME_CHOLESTEROL_BIOSYNTHESIS",0.075,0.250348432055749,0.237793834423688,-0.462570248477416,-1.42373413220955,25
"199","REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS",0.0295627113430031,0.124150799899869,0.352487857583619,0.586067402398673,1.62571060705755,19
"200","REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM",0.00774524726829808,0.0472608081721628,0.407017918923954,0.49680846397602,1.66263526218997,48
"201","REACTOME_CHROMATIN_MODIFYING_ENZYMES",0.314907872696817,0.629815745393635,0.0949751525905595,0.271828646283365,1.07926550019673,130
"202","REACTOME_CHROMOSOME_MAINTENANCE",0.865486725663717,1,0.0466948041282054,0.215392542318477,0.773626926777489,70
"203","REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE",0.851931330472103,1,0.0562940749700968,-0.251284613710239,-0.72071363038155,21
"204","REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS",5.44037903762543e-06,0.000186138682787327,0.610526878385931,0.404916494771941,1.75131467940709,256
"205","REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS",0.467771639042357,0.80860592906482,0.0782955249944794,0.294850905734587,0.986757570592914,48
"206","REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION",0.819875776397516,1,0.0431901998334182,0.197927168440258,0.876817616399901,314
"207","REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT",0.967948717948718,1,0.0501934252649434,-0.204011833909366,-0.574092087857352,19
"208","REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS",1,1,0.0553642837725362,-0.145918624246193,-0.614493604951726,130
"209","REACTOME_CLEC7A_DECTIN_1_SIGNALING",0.102564102564103,0.308013825255205,0.181383128498408,0.335943938270859,1.25936151332508,90
"210","REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES",0.00440256314918356,0.0307858065468456,0.407017918923954,0.468704194147736,1.65060949163534,62
"211","REACTOME_COLLAGEN_CHAIN_TRIMERIZATION",0.0482374768089054,0.183799547216147,0.282013350011725,0.459617154421722,1.46295668685918,37
"212","REACTOME_COLLAGEN_DEGRADATION",8.00900631523731e-06,0.000247504130645075,0.593325476396405,0.644476649500879,2.08923948816735,43
"213","REACTOME_COLLAGEN_FORMATION",0.000449670256049094,0.00552287314480811,0.49849310876659,0.49013552897675,1.77010379323843,72
"214","REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION",1.66732248339062e-05,0.000428847352901817,0.575610261071129,0.791422251594985,2.1018748238191,17
"215","REACTOME_COMPLEMENT_CASCADE",5.49262878929048e-09,5.26193838014028e-07,0.761460801445585,0.760105174696142,2.41940697239004,37
"216","REACTOME_COMPLEX_I_BIOGENESIS",0.0416900471602376,0.16300721205288,0.321775918075361,-0.390140197392708,-1.38931688619961,50
"217","REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE",0.292051756007394,0.602986168653196,0.105520936843198,0.40403532879721,1.13832232870295,20
"218","REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT",0.918502202643172,1,0.0540088272801684,-0.20320922230813,-0.757651002386018,63
"219","REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC",0.643031784841076,0.95113821714772,0.0764767053228531,-0.234642990681208,-0.921859042381566,89
"220","REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC",0.187363834422658,0.449861036032347,0.149207542435322,-0.336667898642751,-1.17489584122811,45
"221","REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT",0.357142857142857,0.684285714285714,0.11101149245045,-0.265107014454595,-1.03958776598214,88
"222","REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY",0.00286221789942539,0.0230420567029372,0.431707695803346,0.499045383053625,1.72932465443195,57
"223","REACTOME_CRMPS_IN_SEMA3A_SIGNALING",0.670061099796334,0.969277167039595,0.0652353056017703,-0.318879411199446,-0.843648443566229,15
"224","REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS",0.0385428894294914,0.152578876336582,0.321775918075361,0.596885970981377,1.5553251474264,16
"225","REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES",0.55045871559633,0.877607227332844,0.0697792517076235,0.284662741526464,0.932345149646138,44
"226","REACTOME_CTLA4_INHIBITORY_SIGNALING",0.0727611940298507,0.245440929157032,0.227987202850442,0.530226408660926,1.50627064356569,21
"227","REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION",0.227016885553471,0.511722767906412,0.123257226381337,0.410823325451507,1.19431728686878,24
"228","REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY",0.692307692307692,0.986950549450549,0.0574877409561325,0.245161831238071,0.882252210078429,71
"229","REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1",0.138632162661738,0.377300033607797,0.160801401070022,0.39319930616677,1.27447759088153,42
"230","REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE",0.335849056603774,0.657722239482052,0.0982123351217438,0.341464764608234,1.06537065188745,34
"231","REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM",9.66855595173297e-11,1.54374610029336e-08,0.839088935621274,0.440766261697411,1.97475520494136,342
"232","REACTOME_CYTOPROTECTION_BY_HMOX1",0.995642701525055,1,0.0497903187820785,-0.15175854263279,-0.529603449954415,45
"233","REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA",0.0636704119850187,0.224250936329588,0.245041785430996,0.489470085652292,1.49373230730579,30
"234","REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES",0.0978473581213307,0.300196870508253,0.199915231309662,0.541503286578758,1.4110126891494,16
"235","REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS",0.00157720741961451,0.0147645844992663,0.45505986738723,0.420961706695334,1.62917349172358,107
"236","REACTOME_DAP12_INTERACTIONS",4.27148974728779e-06,0.00015155878436673,0.610526878385931,0.686776385871048,2.16622918418726,35
"237","REACTOME_DAP12_SIGNALING",0.000633540882318918,0.00740161177148199,0.477270815362862,0.631610668504683,1.90568406360711,29
"238","REACTOME_DARPP_32_EVENTS",1,1,0.0445070537769277,0.166198906160046,0.441394332671412,17
"239","REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA",0.244318181818182,0.539053982767716,0.118815039412263,0.377010203810107,1.16634017239034,32
"240","REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX",0.15530303030303,0.402108927108927,0.153158808683073,0.414877936069149,1.27035097059761,31
"241","REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY",0.972727272727273,1,0.0425877779273254,0.181602719879553,0.622981386436904,52
"242","REACTOME_DEADENYLATION_OF_MRNA",0.185741088180113,0.449861036032347,0.138022242496643,0.440502060528191,1.26776444812346,22
"243","REACTOME_DEATH_RECEPTOR_SIGNALING",0.0275843741223063,0.117972457183792,0.352487857583619,0.338740654665512,1.35664447541035,135
"244","REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING",0.98731884057971,1,0.0417397034728504,0.169063595622801,0.585153089603082,55
"245","REACTOME_DEGRADATION_OF_AXIN",0.810909090909091,1,0.0509082865515105,0.232842165940123,0.798756403288219,52
"246","REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX",0.957894736842105,1,0.0416556773979467,0.192701572190971,0.706758704756443,77
"247","REACTOME_DEGRADATION_OF_DVL",0.984340044742729,1,0.051530912208539,-0.166393356832953,-0.602246611419582,54
"248","REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX",1.20944954357253e-05,0.000335504529508039,0.593325476396405,0.521439551786213,1.95795265654731,93
"249","REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE",0.479923518164436,0.818923579264042,0.0789209638180035,0.332844694848169,0.956555021025594,23
"250","REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES",0.0267974521360709,0.115639455614216,0.352487857583619,0.509187390577386,1.53631080664024,29
"251","REACTOME_DEUBIQUITINATION",0.79746835443038,1,0.0453152441270267,0.203709617130906,0.868958264500737,219
"252","REACTOME_DEVELOPMENTAL_BIOLOGY",0.460122699386503,0.798546279007735,0.0697792517076235,0.221310030096258,0.996664861657266,353
"253","REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE",0.423371647509579,0.759531906955386,0.0857844408075645,0.337940741223634,1.01962857359285,29
"254","REACTOME_DNA_DAMAGE_BYPASS",0.631675874769797,0.947618625800927,0.0632191170859458,0.270632731506904,0.892776227398755,45
"255","REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER",1,1,0.0490939668192139,-0.145943008444543,-0.487729382897511,38
"256","REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE",0.108986615678776,0.325262236200211,0.186432558434075,0.481871111244746,1.3848387493711,23
"257","REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR",0.452504317789292,0.793692059365492,0.0766746872490091,0.255166162618564,1.00022834767062,121
"258","REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE",0.397031539888683,0.725870639720149,0.0875697115548511,0.32415257739526,1.03177432804849,37
"259","REACTOME_DNA_REPAIR",0.996850393700787,1,0.0347904098478036,0.162989311403053,0.70294330322442,250
"260","REACTOME_DNA_REPLICATION",0.483870967741935,0.818990083209848,0.0723570851036907,0.249546976081094,0.98263006366315,123
"261","REACTOME_DNA_REPLICATION_PRE_INITIATION",0.535472972972973,0.863607926107926,0.0670512579829467,0.254486807543988,0.965618200091653,96
"262","REACTOME_DNA_STRAND_ELONGATION",0.468451242829828,0.80860592906482,0.0802023444698144,0.336865568680363,0.968110521571728,23
"263","REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE",0.0167472441496328,0.0814409131743567,0.352487857583619,-0.558598423775344,-1.62216925230745,22
"264","REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING",0.950191570881226,1,0.0460457683018055,0.208948297239166,0.605968671973106,25
"265","REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY",0.136960600375235,0.37488072902707,0.163180127180689,0.469108880341085,1.35009484423824,22
"266","REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING",0.0900195694716243,0.284372879713095,0.208955027549354,0.548064141419706,1.42810852155096,16
"267","REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR",0.934859154929577,1,0.0429311093452583,0.19972123700654,0.728329727833534,76
"268","REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1",0.895752895752896,1,0.0490939668192139,0.236301213933654,0.692300864702803,26
"269","REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR2",0.658536585365854,0.961704342653183,0.0621124188949471,0.294414523764808,0.855901633265598,24
"270","REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3",0.551594746716698,0.877607227332844,0.0707899094502623,0.315954291123037,0.909316104078025,22
"271","REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4",0.395872420262664,0.725135331953408,0.0883594442500905,0.35796645105088,1.03022705437309,22
"272","REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION",0.179389312977099,0.443386876883373,0.142056643575821,0.429618923235754,1.26872862205245,27
"273","REACTOME_DOWNSTREAM_TCR_SIGNALING",0.0547945205479452,0.199593728840044,0.252961123069611,0.367757325743185,1.36641224045985,82
"274","REACTOME_DRUG_ADME",0.123636363636364,0.346861525295415,0.169570644405628,0.369445987389878,1.27967812667112,56
"275","REACTOME_DUAL_INCISION_IN_GG_NER",0.976058931860037,1,0.0430173196927508,0.188908067714119,0.606722322381103,39
"276","REACTOME_DUAL_INCISION_IN_TC_NER",0.963503649635037,1,0.0431901998334182,0.190085855464075,0.666188325570091,61
"277","REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS",0.834896810506567,1,0.051011413203915,0.243941958016779,0.769142830825531,36
"278","REACTOME_ECM_PROTEOGLYCANS",0.00668689393539781,0.0421450288823099,0.407017918923954,0.49911013542304,1.61799594240993,43
"279","REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS",0.197916666666667,0.467005336617406,0.141225119642531,-0.398517701053502,-1.22658829690655,25
"280","REACTOME_EGFR_DOWNREGULATION",0.998084291187739,1,0.0438002031299891,0.144422480201391,0.43574884445506,29
"281","REACTOME_ELASTIC_FIBRE_FORMATION",6.61169836865212e-06,0.000211670348855474,0.610526878385931,0.672717871467694,2.14125408280632,37
"282","REACTOME_ENDOGENOUS_STEROLS",0.483208955223881,0.818990083209848,0.077274697304471,0.338024329670556,0.96026172268483,21
"283","REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT",0.764957264957265,1,0.0611692626746689,-0.253400448892612,-0.811870472620644,30
"284","REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK",0.946360153256705,1,0.0462302524077616,0.213642908567315,0.644599444659925,29
"285","REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE",0.337099811676083,0.657722239482052,0.0978773277424561,0.403683357761843,1.10350062602147,18
"286","REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING",0.517823639774859,0.847680444950069,0.0739901439101341,0.299618043394674,0.94468812145525,36
"287","REACTOME_EPHRIN_SIGNALING",0.906581740976645,1,0.0529129848430583,-0.240810939135137,-0.669096523486333,18
"288","REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS",0.0360264935837525,0.143805753555145,0.321775918075361,0.484115413683494,1.51044092193959,34
"289","REACTOME_EPH_EPHRIN_SIGNALING",0.10431654676259,0.312297661870504,0.184706471207739,0.359846322299397,1.2749637784557,64
"290","REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION",0.44954128440367,0.79311335259432,0.0802023444698144,0.304477756018252,0.997244519871127,44
"291","REACTOME_ERK_MAPK_TARGETS",0.878205128205128,1,0.0546808488785442,-0.245818298737253,-0.691736051048425,19
"292","REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT",0.471177944862155,0.810392228326651,0.0949751525905595,-0.237199548480675,-1.00271131014993,137
"293","REACTOME_ESR_MEDIATED_SIGNALING",0.00180866128948081,0.0165550662216517,0.45505986738723,0.41496905378582,1.62456148389471,112
"294","REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION",0.0355214816890806,0.142383177649118,0.321775918075361,0.443840481761604,1.48308186024843,47
"295","REACTOME_EUKARYOTIC_TRANSLATION_INITIATION",0.005523345464897,0.0367031003838681,0.407017918923954,0.410950111787974,1.57967491256009,105
"296","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",3.60362724969187e-10,4.69429675359123e-08,0.814035837847908,0.491939109197789,2.09414969643261,218
"297","REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING",0.0327193884845976,0.134062927355683,0.321775918075361,0.414759904427858,1.46952691227255,64
"298","REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION",0.866438356164384,1,0.0451344222209097,0.206965891626438,0.796926230511945,104
"299","REACTOME_FANCONI_ANEMIA_PATHWAY",0.939393939393939,1,0.0460457683018055,0.21517793894943,0.65887211594217,31
"300","REACTOME_FATTY_ACID_METABOLISM",0.0961857379767828,0.297244958005671,0.184706471207739,0.308613303806727,1.23861137463581,139
"301","REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS",0.96551724137931,1,0.0453152441270267,0.203791689708457,0.591014050860816,25
"302","REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION",0.00372483500950375,0.027449168762343,0.431707695803346,0.580167878949959,1.75047182744583,29
"303","REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION",0.014592525300033,0.0757173017380618,0.380730400722792,0.544648318526243,1.66770623337956,31
"304","REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION",0.0588235294117647,0.21027216856892,0.248911114434702,0.370262901355184,1.34310105186094,74
"305","REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS",0.000331392391276101,0.00447146353299302,0.49849310876659,0.493408646639242,1.79598587346374,75
"306","REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING",0.0136123498981252,0.0740944954682043,0.380730400722792,0.368365612368924,1.44538909406362,117
"307","REACTOME_FERTILIZATION",0.577299412915851,0.899272906623391,0.070619624712259,0.350560495952289,0.904587732569205,15
"308","REACTOME_FGFR2_ALTERNATIVE_SPLICING",0.884990253411306,1,0.0500922874402106,0.252266839378238,0.669975247100946,17
"309","REACTOME_FLT3_SIGNALING",0.011014251393404,0.0624395232214957,0.380730400722792,0.543059597982411,1.61771406326401,28
"310","REACTOME_FORMATION_OF_A_POOL_OF_FREE_40S_SUBUNITS",0.00034842665307045,0.00455916336328533,0.49849310876659,0.470993120315502,1.77124808424506,88
"311","REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE",1.22456071872892e-05,0.000335504529508039,0.593325476396405,0.698391552166472,2.13130496673819,30
"312","REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER",0.806985294117647,1,0.05163559644842,0.243985883030827,0.791129326084114,41
"313","REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX",0.787545787545788,1,0.0525898950623616,0.241373099920755,0.806542171691045,47
"314","REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX",0.921397379912664,1,0.053457214108991,-0.208855581064546,-0.743749522579774,50
"315","REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX",0.422562141491396,0.759501935363522,0.0857844408075645,0.34787080720392,0.999738233625525,23
"316","REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE",0.116022099447514,0.335798100515765,0.176694268938498,0.389247951288056,1.28406980019998,45
"317","REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX",0.65625,0.961704342653183,0.0673623868166279,-0.272318214542837,-0.868062054536331,29
"318","REACTOME_FOXO_MEDIATED_TRANSCRIPTION",0.598880597014925,0.916497782652234,0.066436413766281,0.311498072357503,0.884905757720298,21
"319","REACTOME_FRS_MEDIATED_FGFR1_SIGNALING",0.885122410546139,1,0.048505983646947,0.240925438039888,0.658588883068001,18
"320","REACTOME_FRS_MEDIATED_FGFR2_SIGNALING",0.882022471910112,1,0.0484087618816951,0.243594314533029,0.675713850206376,19
"321","REACTOME_FRS_MEDIATED_FGFR3_SIGNALING",0.95906432748538,1,0.0464154956843849,0.21651803848222,0.575032876661359,17
"322","REACTOME_FRS_MEDIATED_FGFR4_SIGNALING",0.717348927875244,1,0.0598603117764473,0.300486740402514,0.798038611209947,17
"323","REACTOME_G0_AND_EARLY_G1",0.017060592685134,0.0821308934289365,0.352487857583619,0.604124015215234,1.60444447383978,17
"324","REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS",0.385036496350365,0.718534650148104,0.0883594442500905,0.298825182650162,1.04728385803283,61
"325","REACTOME_G1_S_TRANSITION",0.296041308089501,0.607676457516868,0.10027910675413,0.284149810265074,1.09027990317394,103
"326","REACTOME_G2_M_CHECKPOINTS",0.937181663837012,1,0.0411544018789903,0.193598921791186,0.762325890829348,123
"327","REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT",0.866425992779783,1,0.0475434194201301,0.220249477998033,0.759493976922097,53
"328","REACTOME_GAB1_SIGNALOSOME",0.154598825831703,0.401370393351683,0.156312403073186,0.508115989929291,1.3111445713919,15
"329","REACTOME_GABA_B_RECEPTOR_ACTIVATION",0.727941176470588,1,0.0564118388217596,0.259615405822449,0.841808380460346,41
"330","REACTOME_GABA_RECEPTOR_ACTIVATION",0.751811594202899,1,0.0542315935495841,0.241868111948534,0.837139849426346,55
"331","REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION",0.094017094017094,0.293216026118059,0.213927855492356,-0.49099884088335,-1.38167744633622,19
"332","REACTOME_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION",0.864406779661017,1,0.0550211117163117,-0.221773730854213,-0.732701168993557,34
"333","REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER",0.833955223880597,1,0.0508054139066364,0.247713758789316,0.703706863288789,21
"334","REACTOME_GAP_JUNCTION_ASSEMBLY",0.247582205029014,0.539053982767716,0.119348440591015,0.395392276580741,1.1778295581314,28
"335","REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION",0.246777163904236,0.539053982767716,0.116234148779716,0.358673020212102,1.15486008063939,40
"336","REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK",0.526418786692759,0.855431860313886,0.0753093764172773,0.36227147516838,0.934806791069999,15
"337","REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES",0.0597014925373134,0.212617211341064,0.252961123069611,0.544398646083188,1.54653122816522,21
"338","REACTOME_GENE_SILENCING_BY_RNA",0.944547134935305,1,0.0446854397644147,0.204703424928872,0.663505565134174,42
"339","REACTOME_GLI3_IS_PROCESSED_TO_GLI3R_BY_THE_PROTEASOME",0.851449275362319,1,0.048505983646947,0.223211068674786,0.77256517577011,55
"340","REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER",1,1,0.0380842053196415,0.127012875639257,0.470735346947281,79
"341","REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION",0.734082397003745,1,0.0568864160475701,0.261095182963645,0.796792943035468,30
"342","REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS",0.590038314176245,0.90877283758978,0.0684714904492087,0.298835884731256,0.901642121585004,29
"343","REACTOME_GLUCONEOGENESIS",0.852998065764023,1,0.0514264916187015,0.241276331720084,0.718735321880775,28
"344","REACTOME_GLUCOSE_METABOLISM",0.844919786096257,1,0.0481183992657975,0.218053486775307,0.790972755785003,74
"345","REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE",0.162839248434238,0.412698412698413,0.157402899305283,-0.42827898940819,-1.27391461594662,23
"346","REACTOME_GLUTATHIONE_CONJUGATION",0.905982905982906,1,0.0532386494755899,-0.221135076452056,-0.708495347252588,30
"347","REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS",0.502572898799314,0.834427793847041,0.0709609456938284,0.257744096733788,0.984825189409251,100
"348","REACTOME_GLYCOGEN_METABOLISM",0.543859649122807,0.869812260199748,0.0734381410838857,0.349796619313628,0.928996760086812,17
"349","REACTOME_GLYCOLYSIS",0.860294117647059,1,0.048701086452153,0.222198353030469,0.769976244882872,57
"350","REACTOME_GLYCOSAMINOGLYCAN_METABOLISM",1.52043943158753e-05,0.000404605826516903,0.593325476396405,0.478789977540718,1.878509016957,116
"351","REACTOME_GLYCOSPHINGOLIPID_METABOLISM",0.897654584221748,1,0.0535669384770951,-0.215181680941635,-0.716711340718918,36
"352","REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION",0.256198347107438,0.551546104559383,0.121543282035469,-0.375127337948897,-1.17162575243433,26
"353","REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS",0.998194945848375,1,0.0410713282497468,0.148473512811282,0.511986406222682,53
"354","REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT",0.245862884160756,0.539053982767716,0.134273452883202,-0.263668531666173,-1.09848468749788,121
"355","REACTOME_GPCR_LIGAND_BINDING",2.9253270488008e-05,0.000651735654128178,0.575610261071129,0.369442743075838,1.63859105748049,316
"356","REACTOME_GPER1_SIGNALING",0.722007722007722,1,0.0590954798717342,0.279174819029003,0.81790933444503,26
"357","REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE",5.37353736821221e-05,0.00107246849973902,0.557332238758646,0.662820767113096,2.06041054184286,33
"358","REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS",0.278169014084507,0.581102426314932,0.105520936843198,0.305058474591148,1.11246635111222,76
"359","REACTOME_G_ALPHA_I_SIGNALLING_EVENTS",0.000133433645682159,0.00216660055192386,0.518848077743792,0.375752558375706,1.6021088267426,225
"360","REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS",0.190630048465267,0.454158356218209,0.125033367555272,0.272716296530688,1.14420788376297,183
"361","REACTOME_G_ALPHA_S_SIGNALLING_EVENTS",0.144781144781145,0.386351912814308,0.149207542435322,0.304855581917084,1.19465762158427,113
"362","REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS",0.926136363636364,1,0.0466948041282054,0.216853157860946,0.670869241646095,32
"363","REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42",0.571161048689139,0.895535654082152,0.0689567351672811,0.323977263590336,0.898690614268295,19
"364","REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA",0.277673545966229,0.581102426314932,0.109684061970549,0.391591258708557,1.13840714654733,24
"365","REACTOME_G_PROTEIN_ACTIVATION",0.575525812619503,0.899272906623391,0.0696133438850965,0.313635741315406,0.901350833502659,23
"366","REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING",0.166666666666667,0.420954984864759,0.147331213699377,0.40809955178912,1.24959564402901,31
"367","REACTOME_G_PROTEIN_MEDIATED_EVENTS",0.661637931034483,0.96329656220522,0.0686325631836726,-0.262737391793603,-0.878046487662267,38
"368","REACTOME_HATS_ACETYLATE_HISTONES",0.208015267175573,0.480189460130599,0.130777137971974,0.417997840828278,1.23440983609547,27
"369","REACTOME_HDACS_DEACETYLATE_HISTONES",0.25891181988743,0.555740516545601,0.114266502484433,0.407719960795516,1.1734176009689,22
